id,topic,geo_level,geo,year,number
122748,Heart Attack Hospitalizations,Borough,Bronx,2010,18.8
122749,Heart Attack Hospitalizations,Borough,Brooklyn,2010,17.4
122750,Heart Attack Hospitalizations,Borough,Manhattan,2010,10.6
122751,Heart Attack Hospitalizations,Borough,Queens,2010,16.8
122752,Heart Attack Hospitalizations,Borough,Staten Island,2010,18.3
127494,Heart Attack Hospitalizations,Borough,Bronx,2011,20
127496,Heart Attack Hospitalizations,Borough,Brooklyn,2011,17.3
127498,Heart Attack Hospitalizations,Borough,Manhattan,2011,9.7
127500,Heart Attack Hospitalizations,Borough,Queens,2011,15.8
127502,Heart Attack Hospitalizations,Borough,Staten Island,2011,16.2
188921,Heart Attack Hospitalizations,Borough,Bronx,2012,18.5
188923,Heart Attack Hospitalizations,Borough,Brooklyn,2012,16.7
188925,Heart Attack Hospitalizations,Borough,Manhattan,2012,10.9
188927,Heart Attack Hospitalizations,Borough,Queens,2012,15.6
188929,Heart Attack Hospitalizations,Borough,Staten Island,2012,15.5
189449,Heart Attack Hospitalizations,Borough,Bronx,2013,16.7
189450,Heart Attack Hospitalizations,Borough,Brooklyn,2013,16.4
189451,Heart Attack Hospitalizations,Borough,Manhattan,2013,9.8
189452,Heart Attack Hospitalizations,Borough,Queens,2013,14.6
189453,Heart Attack Hospitalizations,Borough,Staten Island,2013,16.7
70751,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2008,13.9
70752,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2008,15.6
70753,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2008,20.4
70754,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2008,22.2
70755,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2008,24
70756,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2008,26.3
70757,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2008,33.1
70758,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2008,16.4
70759,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2008,13.8
70760,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2008,16.7
70761,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2008,25
70762,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2008,14.9
70763,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2008,16.1
70764,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2008,14.9
70765,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2008,15.1
70766,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2008,14.2
70767,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2008,19.5
70768,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2008,26.2
70769,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2008,13.4
70770,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2008,14.7
70771,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2008,25.5
70772,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2008,7.8
70773,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2008,7.7
70774,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2008,8.2
70775,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2008,9.7
70776,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2008,6
70777,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2008,8.4
70778,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2008,6.2
70779,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2008,13.6
70780,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2008,9.7
70781,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2008,12.4
70782,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2008,7.2
70783,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2008,13.7
70784,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2008,12
70785,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2008,32.7
70786,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2008,22.8
70787,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2008,16.3
70788,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2008,20.3
70789,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2008,21.5
70790,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2008,23.7
70791,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2008,18.1
70792,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2008,17.5
75493,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2009,15
75494,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2009,12.6
75495,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2009,19.8
75496,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2009,21.3
75497,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2009,18.6
75498,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2009,26.2
75499,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2009,32
75500,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2009,11.2
75501,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2009,13.4
75502,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2009,18.6
75503,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2009,24.6
75504,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2009,16.3
75505,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2009,16.4
75506,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2009,14.5
75507,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2009,16
75508,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2009,15.1
75509,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2009,18.2
75510,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2009,28.5
75511,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2009,14.4
75512,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2009,15.3
75513,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2009,21.6
75514,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2009,6.7
75515,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2009,8.8
75516,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2009,6.9
75517,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2009,5.8
75518,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2009,6.1
75519,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2009,12.5
75520,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2009,7.7
75521,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2009,13.4
75522,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2009,12.5
75523,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2009,10.8
75524,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2009,6.9
75525,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2009,16.8
75526,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2009,16.6
75527,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2009,26.5
75528,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2009,23.6
75529,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2009,16.6
75530,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2009,14.8
75531,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2009,23.1
75532,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2009,20.1
75533,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2009,17.3
75534,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2009,17.6
122664,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2010,13.2
122665,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2010,13.8
122666,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2010,17.5
122667,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2010,18.3
122668,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2010,18.7
122669,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2010,23.7
122670,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2010,27.3
122671,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2010,16.6
122672,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2010,10.4
122673,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2010,19.2
122674,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2010,24.8
122675,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2010,14.3
122676,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2010,18.3
122677,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2010,13.9
122678,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2010,15.1
122679,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2010,15.3
122680,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2010,18.4
122681,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2010,25.7
122682,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2010,14.8
122683,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2010,16
122684,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2010,22.6
122685,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2010,6.9
122686,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2010,7.9
122687,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2010,7.5
122688,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2010,9.2
122689,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2010,5.9
122690,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2010,9.2
122691,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2010,6.4
122692,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2010,14.5
122693,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2010,11
122694,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2010,10.9
122695,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2010,6.6
122696,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2010,16.7
122697,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2010,12.8
122698,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2010,31.9
122699,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2010,23.5
122700,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2010,15.9
122701,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2010,17.6
122702,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2010,17
122703,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2010,17.8
122704,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2010,17.4
122705,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2010,19.4
127672,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2011,10.6
127674,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2011,16.8
127676,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2011,18.4
127678,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2011,19.3
127680,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2011,20.6
127682,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2011,24.2
127684,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2011,29.9
127686,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2011,16.9
127688,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2011,10.1
127690,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2011,19.2
127692,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2011,25.1
127694,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2011,15.8
127696,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2011,16.4
127698,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2011,13.5
127700,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2011,14.9
127702,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2011,15.9
127704,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2011,20.2
127706,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2011,23.9
127708,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2011,13
127710,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2011,14.4
127712,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2011,20.9
127714,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2011,8.8
127716,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2011,5.9
127718,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2011,8.5
127720,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2011,6.4
127722,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2011,4.6
127724,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2011,8.3
127726,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2011,5.8
127728,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2011,11.7
127730,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2011,12.3
127732,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2011,10.9
127734,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2011,5.8
127736,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2011,14.9
127738,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2011,14.8
127740,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2011,24.8
127742,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2011,23.2
127744,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2011,14.9
127746,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2011,21.5
127748,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2011,16.1
127750,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2011,17.1
127752,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2011,15.4
127754,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2011,16.1
188931,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2012,13.8
188933,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2012,16.5
188935,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2012,15.4
188937,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2012,19.3
188939,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2012,18.2
188941,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2012,19.2
188943,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2012,28.3
188945,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2012,18.5
188947,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2012,14.3
188949,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2012,20.1
188951,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2012,24.8
188953,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2012,11.2
188955,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2012,16.1
188957,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2012,11.7
188959,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2012,15.4
188961,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2012,14
188963,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2012,16.2
188965,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2012,24.2
188967,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2012,13.9
188969,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2012,16.5
188971,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2012,23.2
188973,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2012,7
188975,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2012,7.5
188977,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2012,9.3
188979,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2012,6.6
188981,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2012,8.6
188983,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2012,9.7
188985,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2012,12.4
188987,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2012,14.8
188989,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2012,11.4
188991,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2012,10.9
188993,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2012,9.6
188995,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2012,14.6
188997,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2012,12.1
188999,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2012,25.7
189001,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2012,21.8
189003,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2012,14.6
189005,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2012,18.2
189007,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2012,18.4
189009,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2012,15.2
189011,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2012,16.9
189013,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2012,14.1
189454,Heart Attack Hospitalizations,Neighborhood (UHF 42),Kingsbridge - Riverdale,2013,12.4
189455,Heart Attack Hospitalizations,Neighborhood (UHF 42),Northeast Bronx,2013,13.2
189456,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fordham - Bronx Pk,2013,16.7
189457,Heart Attack Hospitalizations,Neighborhood (UHF 42),Pelham - Throgs Neck,2013,16.5
189458,Heart Attack Hospitalizations,Neighborhood (UHF 42),Crotona -Tremont,2013,18
189459,Heart Attack Hospitalizations,Neighborhood (UHF 42),High Bridge - Morrisania,2013,18.5
189460,Heart Attack Hospitalizations,Neighborhood (UHF 42),Hunts Point - Mott Haven,2013,21.4
189461,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenpoint,2013,15.3
189462,Heart Attack Hospitalizations,Neighborhood (UHF 42),Downtown - Heights - Slope,2013,13.5
189463,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2013,16.4
189464,Heart Attack Hospitalizations,Neighborhood (UHF 42),East New York,2013,27.5
189465,Heart Attack Hospitalizations,Neighborhood (UHF 42),Sunset Park,2013,11.4
189466,Heart Attack Hospitalizations,Neighborhood (UHF 42),Borough Park,2013,17.6
189467,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Flatbush - Flatbush,2013,13.4
189468,Heart Attack Hospitalizations,Neighborhood (UHF 42),Canarsie - Flatlands,2013,15.1
189469,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2013,13.9
189470,Heart Attack Hospitalizations,Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2013,14.8
189471,Heart Attack Hospitalizations,Neighborhood (UHF 42),Williamsburg - Bushwick,2013,23.6
189472,Heart Attack Hospitalizations,Neighborhood (UHF 42),Washington Heights,2013,12.8
189473,Heart Attack Hospitalizations,Neighborhood (UHF 42),Central Harlem - Morningside Heights,2013,17
189474,Heart Attack Hospitalizations,Neighborhood (UHF 42),East Harlem,2013,23.8
189475,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper West Side,2013,6.4
189476,Heart Attack Hospitalizations,Neighborhood (UHF 42),Upper East Side,2013,6.4
189477,Heart Attack Hospitalizations,Neighborhood (UHF 42),Chelsea - Clinton,2013,8.2
189478,Heart Attack Hospitalizations,Neighborhood (UHF 42),Gramercy Park - Murray Hill,2013,5.6
189479,Heart Attack Hospitalizations,Neighborhood (UHF 42),Greenwich Village - SoHo,2013,4.3
189480,Heart Attack Hospitalizations,Neighborhood (UHF 42),Union Square - Lower East Side,2013,8.1
189481,Heart Attack Hospitalizations,Neighborhood (UHF 42),Lower Manhattan,2013,7.8
189482,Heart Attack Hospitalizations,Neighborhood (UHF 42),Long Island City - Astoria,2013,10.5
189483,Heart Attack Hospitalizations,Neighborhood (UHF 42),West Queens,2013,12.4
189484,Heart Attack Hospitalizations,Neighborhood (UHF 42),Flushing - Clearview,2013,7.3
189485,Heart Attack Hospitalizations,Neighborhood (UHF 42),Bayside - Little Neck,2013,8.2
189486,Heart Attack Hospitalizations,Neighborhood (UHF 42),Ridgewood - Forest Hills,2013,13.7
189487,Heart Attack Hospitalizations,Neighborhood (UHF 42),Fresh Meadows,2013,9.7
189488,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southwest Queens,2013,24.4
189489,Heart Attack Hospitalizations,Neighborhood (UHF 42),Jamaica,2013,20.5
189490,Heart Attack Hospitalizations,Neighborhood (UHF 42),Southeast Queens,2013,15.7
189491,Heart Attack Hospitalizations,Neighborhood (UHF 42),Rockaways,2013,19.3
189492,Heart Attack Hospitalizations,Neighborhood (UHF 42),Port Richmond,2013,20.8
189493,Heart Attack Hospitalizations,Neighborhood (UHF 42),Stapleton - St. George,2013,15.7
189494,Heart Attack Hospitalizations,Neighborhood (UHF 42),Willowbrook,2013,17.2
189495,Heart Attack Hospitalizations,Neighborhood (UHF 42),South Beach - Tottenville,2013,15.8
90879,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2008,69.6
90880,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2008,70.4
90881,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2008,80.7
90882,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2008,71.5
90883,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2008,70.9
90884,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2009,70
90885,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2009,69.1
90886,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2009,81.5
90887,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2009,72.9
90888,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2009,70.8
90889,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2010,71.9
90890,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2010,70.8
90891,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2010,78.2
90892,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2010,71.4
90893,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2010,75.4
120070,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2011,75.5
120071,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2011,79.4
120072,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2011,87
120073,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2011,77
120074,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2011,75.4
126504,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2012,75.9
126505,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2012,75.9
126506,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2012,83.5
126507,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2012,76.2
126508,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2012,79.4
190185,Adults Reporting Exercise in the Past 30 Days,Borough,Bronx,2013,70.2
190186,Adults Reporting Exercise in the Past 30 Days,Borough,Brooklyn,2013,70.5
190187,Adults Reporting Exercise in the Past 30 Days,Borough,Manhattan,2013,81
190188,Adults Reporting Exercise in the Past 30 Days,Borough,Queens,2013,74.8
190189,Adults Reporting Exercise in the Past 30 Days,Borough,Staten Island,2013,78.2
91230,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Kingsbridge - Riverdale,2008,75.6
91231,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Northeast Bronx,2008,70.4
91232,Adults Reporting Exercise in the Past 30 Days,Neighborhood (UHF 42),Fordham - Bronx Pk,2008,70.3
